"Gene symbol 1","Gene symbol 2","UniProt ID 1","UniProt ID 2","High temp. Remodeling Score","Amino acids Remodeling Score","Anaerobic Remodeling Score","Galactose Remodeling Score","Glucose Remodeling Score","Max growth rate Remodeling Score","Near-zero growth Remodeling Score","Stationary phase Remodeling Score","Xylose Remodeling Score"
"fabI","fadB","P0AEK4","P21177",-0.27269172382485,0.501957708230446,0.0731260909780038,-0.64867114555527,0.197180434042108,0.479108957261225,-0.0715095842577168,-0.00932607807552721,-0.184955957167995
"fadA","fadB","P21151","P21177",0.382835107185493,1.04609268944788,0.354126040485775,-0.345734361298085,0.35701346329584,0.590605051733162,0.344198343443698,0.68335831553425,0.0601518316448164
"fadA","fadD","P21151","P69451",0.336011794325289,0.321874579833041,0.172578222046965,0.949949486452915,0.553408365334275,0.460049657241306,0.141010170789775,0.559158450725788,0.291825731309621
"fadA","fadH","P21151","P42593",0.445307639911077,0.341666353836911,-0.254758894571815,0.154820390024762,-0.535492894228223,-0.443811380789134,-0.246752297968046,0.0707602842309601,-0.130092247353565
"fadA","fadM","P21151","P77712",-0.0807024274190559,-0.0759266866862547,-0.970520973047182,-0.661809370383543,-1.15539940901058,-0.495264472545236,-0.102533156808661,-0.384286013408951,-0.661451773558109
"fadB","fadD","P21177","P69451",0.270620734840611,0.205736937736723,0.128317498535932,1.26153192363589,0.713040772128097,0.403597845685141,0.200736793376965,0.395585923065177,0.406781735001489
"fadB","fadH","P21177","P42593",0.226726560826694,0.139724957843415,0.309157794487943,0.296506145627175,0.0236160164297254,0.0678468419550146,-0.00116330624028532,0.193286007453273,-0.0931180779816035
"fadB","fdhD","P21177","P32177",-0.349371964265044,-0.0213521165481653,-0.665987231372114,1.1343164364415,-0.180232822929599,-0.526240628157357,-0.626438103221267,-0.750525048345138,-0.186002079570445
"fadD","fadM","P69451","P77712",-0.745089491199434,-0.0803475256310834,-0.681655407572305,-0.276979698485642,-0.202014880548914,-0.617443677770832,-0.313016205165767,-0.337660988045852,-0.475702901465884
"fadH","fadD","P42593","P69451",-0.0571730611261629,0.302370364480106,0.0995887979859186,-0.415250901130678,-0.0669336099696225,-0.231300813629053,-0.0801352684421474,0.196589875356903,-0.0371892217748501
"fadH","fadM","P42593","P77712",0.385997794999532,-0.640886054704344,-0.14157303444918,0.301866617857319,0.00763645041108663,-0.0909710579422172,0.521866057765844,-0.161221634337953,-0.690857423352972
"fadR","fadA","P0A8V6","P21151",0.37608577772044,-0.217546843035677,-0.151062509575112,1.03013989588954,0.44037435083192,-0.163230164644341,0.385683536673237,0.564699335979392,0.0299645846333099
"fadR","fadB","P0A8V6","P21177",0.0673482669152515,-0.435747539641208,0.0358855877292515,1.28126894157138,0.258314529771632,0.121483998063952,0.250590757556543,0.296306213122734,-0.0805559265555945
"fadR","fadD","P0A8V6","P69451",-0.0283899653056133,-0.205769704470257,0.0346704875852479,0.42715325104012,-0.033884447079581,0.0954194314322162,0.252765162621917,0.68275300402526,0.0352390027233485
"fadR","fadH","P0A8V6","P42593",0.00649205170526274,0.627753059025198,0.563441406549581,0.323770962073741,-0.125152966409396,0.225953263900288,-0.281702616913842,-0.234678907150142,-0.149386501189413
"fadR","fadM","P0A8V6","P77712",-0.572445894889173,0.321275851593397,-0.177999760311789,0.608526270866613,-0.0654628697871501,-0.115703162601611,-0.599363914141403,-0.459903842338147,-0.563434950466193
"fadR","fbaA","P0A8V6","P0AB71",0.579141873439379,0.287276100979811,0.710570537784794,-0.196070772370353,0.513501483902696,0.208697333795845,-0.18299531947137,0.0511040861996293,-0.0452380136890949
"fadR","fbaB","P0A8V6","P0A991",1.13417470450553,-0.0984412848418164,0.499676825262368,0.821788654217078,0.617419993588071,-0.148159652316641,0.602398928462963,0.607929044576844,0.136356616507982
"fadR","fbp","P0A8V6","P0A993",-0.817936587657493,-1.58342103607287,-1.28307551213631,-0.6213830148189,0.164801649700074,-0.633478015976405,-1.0417434138166,-1.05578447279819,-0.850917230445276
"fadR","fdhD","P0A8V6","P32177",1.15359198428576,0.915330096886512,1.3841560953256,0.890917919261158,0.662260636954708,1.27098404508303,0.646134799806731,0.809546848735038,0.256335719352974
"fbaA","fadA","P0AB71","P21151",0.0171376575486543,0.358827579410099,0.909667717630208,-0.736401123074672,0.035791356917988,0.563671010784295,-0.77033833040381,-0.385062078801831,-0.307416081728835
"fbaA","fadB","P0AB71","P21177",-0.10958406132611,0.401049156137073,0.300073715100206,-1.19110535276125,-0.252610752735938,0.130896861114752,-1.15751472574958,-0.817386090602472,-0.415697262328907
"fbaA","fadD","P0AB71","P69451",0.364471045258236,0.483582264234747,1.00251936008767,-0.23762811679938,0.519804167894554,0.658062757537687,-0.61712025706254,-0.335092676403748,0.0993223215493233
"fbaA","fadH","P0AB71","P42593",0.372490277022878,0.725522023856799,0.619291562249589,-0.627663188339043,0.0838330600025836,0.195911519339562,-0.299610404248171,-0.176625609543916,-0.213986686513508
"fbaA","fadM","P0AB71","P77712",-0.40388481617291,0.346753522655671,-0.630113406906122,-1.54249254331775,-0.92757554392135,-0.753008656101006,-0.999710434033334,-1.0013930949078,-0.607133395112412
"fbaA","fdhD","P0AB71","P32177",0.299000839232785,-0.151517699511124,0.00431540251330026,0.710471936210185,0.566788100375748,-0.800227911949196,-0.871171711030367,-0.424043572147738,0.140135062585492
"fbaB","fbaA","P0A991","P0AB71",-0.0369804990096652,0.0957098412761543,-0.141992672777645,-0.200947203988176,-0.18940676586958,0.201539459676422,-0.151415171490184,-0.123160247379853,-0.288642303356844
"fbaB","fbp","P0A991","P0A993",0.628676662616362,-0.0413382285047076,1.3594847274763,0.815071624991015,0.227922759512096,0.278697598896557,1.05282605592643,0.408885989146021,0.281126674561357
"fbaB","fcl","P0A991","P32055",0.927678529264319,-0.220336438985959,0.263645033675925,1.38883751365153,-0.148667590658762,-2.08628745928691,-0.230343690266147,-0.192708974729132,-0.219957921268389
"fbaB","fdx","P0A991","P0A9R4",-0.160934350209606,0.221967459322237,0.561754564455069,1.15718174614344,0.482146559838961,0.241930769591006,0.766195760688992,0.246034888234534,-0.099863344077415
"fbp","fabF","P0A993","P0AAI5",-0.177956529419896,0.0161069512650874,-0.755356804954559,-0.304135235010417,-0.305661976727852,-0.354886350162388,-0.742397278310904,-0.319361349705885,-0.381089518627885
"fbp","fadA","P0A993","P21151",0.803578142226298,0.853775180633787,-0.136110019919264,-0.0618446229517806,-0.101678455876842,0.578983130513985,-0.151024794904656,-0.243580422592458,-0.393730106321688
"fbp","fadB","P0A993","P21177",0.787555368423369,1.09706597611613,-0.507424636486659,-0.214314849279401,-0.240330444316853,0.420105960493103,-0.75600599672849,-0.642411104945806,-0.207095854653664
"fbp","fadH","P0A993","P42593",0.277221030568804,0.300089789208034,-0.257949373413769,-1.03852479322657,-0.320975713785892,-0.177475568482965,-0.836931595228653,-0.468612830871194,-0.595306049340795
"fbp","fbaA","P0A993","P0AB71",-0.0071108740753697,0.351939096290861,1.58563732718524,0.02594010656269,0.249747218329685,0.254013042352654,-0.120066724728117,0.0941011487852085,0.0561316832601467
"fbp","fdhD","P0A993","P32177",0.234708252026095,-0.102565240553634,-1.04656480919597,0.0410578115721895,0.0655156142634473,-0.873481261744527,-1.37491643194201,-0.644408384751521,-0.253051957940677
"fbp","fdhE","P0A993","P13024",0.526108019018727,0.0472679237172111,-0.239582608731721,0.0377290353815909,0.23225453092223,0.73730655190604,-0.869967607449264,-0.131260065657798,1.23275129871684
"fcl","fadM","P32055","P77712",-0.48391686432439,-0.601007228934853,-0.420955907163741,1.3883853165066,0.240943574030891,-1.67690633409772,-0.216580262204275,0.369183136591237,-0.346159214272005
"fcl","fdhD","P32055","P32177",-0.212136650570603,-0.609854691564932,-0.862733317651539,-0.0574289313953469,-0.946669656968215,-2.37861860239009,-0.841129240671967,-0.666782899954039,-0.525555115617251
"fdhE","fdhD","P13024","P32177",1.12965818806015,0.774910209263526,1.01324126457285,0.631254125419557,1.1208523650861,1.79979995757193,0.753869254262199,0.528314197145861,2.40336769175886
"fdhE","feaB","P13024","P80668",-0.29024683341267,-0.254259310144666,-0.544928762635113,-0.572878355953931,-0.698336804083253,-0.0927484693288906,-0.60478350830978,-0.845893457323007,0.198537197278356
"fdhF","fcl","P07658","P32055",-0.0467711622804047,-1.25860626121032,-0.142308765008802,-1.22120002633826,-1.44612748839303,0.323760323685723,-0.763906018528392,-0.258616200487689,-1.92297147254542
"fdhF","fdhE","P07658","P13024",1.20575989797032,0.971680318519804,0.936997985117953,1.44934340781558,0.50929086184551,1.55123157850502,0.385388924694241,1.00450925997921,0.792115921416192
"fdhF","feaB","P07658","P80668",0.056166074432547,-0.579762018622478,-0.23017541665953,1.10766821284461,-0.160178130122512,0.203185255941073,-0.0764116996019712,0.277522370072293,-0.162347209183138
"fdhF","fecB","P07658","P15028",0.925568005484416,0.410605964418755,0.614483758472666,0.5491925545102,-0.0130541726091894,0.828539886262114,0.629900055136455,0.634221074672761,0.00633611807130816
"fdx","fdhE","P0A9R4","P13024",2.91189315734495,-0.37990122007181,1.86680733582255,0.80114534092015,0.151687613626433,2.02030857016308,0.420876441933246,1.07629590639075,2.39575709874879
"fecB","feaB","P15028","P80668",-0.654082318924021,-0.779259370713122,-1.44588271040344,-1.35632930470193,-1.4173354560705,-1.51456995498234,-1.38201379913414,-1.53255142769453,-1.56892599009641
"fecB","fetA","P15028","P77279",0.632502120499251,1.0393745493553,0.218959632178055,-0.270305211164777,-0.294198416659155,0.705112051798287,0.136349883298756,-0.292809977850448,0.520961868226236
"fecB","fic","P15028","P20605",0.476212584215211,-0.485046028382542,0.241877202917875,1.44192930059043,1.13838462065438,-0.13438868088626,1.44847038912307,0.425281914919216,0.19706478429388
"feoA","fepB","P0AEL3","P0AEL6",-0.0604660094712131,-0.337196343832563,-3.00209865784806,-1.16302754385567,-0.754365933441931,-1.63341859547781,-0.427200647481229,-1.3899184289873,-0.941846185761746
"feoA","fetA","P0AEL3","P77279",-1.36783481589263,-0.180426415592091,-1.22186640559402,-1.59651619825907,-1.93830345666052,-1.91830723224251,-1.3876824656147,-2.04282563062799,-1.48151653991327
"fepB","ffh","P0AEL6","P0AGD7",-1.07983355195276,-0.492795571465201,-1.627434828923,-1.70363777012292,-1.21105401996535,-1.57190762165111,-1.42220911801764,-1.64140526774673,-1.39961099192048
"fepB","fimC","P0AEL6","P31697",0.385650827545279,0.299795125702447,-0.144000350865556,0.485612700408817,0.34038434427672,-0.0282980859371143,-0.41094837079798,-0.015778567708423,-0.308398827268447
"fetA","feaB","P77279","P80668",-0.560062651625713,-0.0463662477954128,-1.11045168304868,-1.04883669069589,-1.39048066096616,-0.235696003478345,-1.05591449284252,-1.36857752103509,-0.881708051781838
"ffh","fetA","P0AGD7","P77279",1.66393751395447,1.32865561433535,2.37871060118588,2.05029676675677,2.10872545765721,1.85611279967294,1.65452837277196,1.61264543417668,0.720408099610364
"ffh","fic","P0AGD7","P20605",0.373262961567106,0.505340593151837,0.925051978102128,-0.015623685665467,0.361087583435109,0.989333137741924,-0.0910850269373365,-0.120884073589904,0.119713934968192
"fhuA","feoA","P06971","P0AEL3",0.655309773856416,-0.23320474680874,0.783037720639499,-0.399810292826451,-0.51457441686238,-0.261135819923982,0.0854950340712005,-0.00353318381067469,-0.279055829379506
"fhuA","fepB","P06971","P0AEL6",-3.3912578871018,-1.50498078740126,-1.79799845561537,-0.537243287847029,-1.88680278588455,-1.09499901853228,-2.13124139030233,-0.821907539781947,-2.77810658932782
"fhuA","ffh","P06971","P0AGD7",-3.05767471078398,-0.63990698757518,-2.28587904721607,-1.95708581457473,-2.44051523942066,-2.28578945422391,-2.07794131275654,-1.80120560668937,-2.51757610073214
"fhuA","fimC","P06971","P31697",-1.80256209782807,-1.36876295274341,-0.540848918816292,-0.922109123134913,-1.65683532037156,-1.16403192535918,-0.727283823760412,-1.09459549209716,-1.5438337070008
"fhuA","fimF","P06971","P08189",-0.31819207313197,-0.507997857945918,-0.752641697818647,-1.01433940856737,-0.749498152214242,-0.817140926440097,-0.226755388982346,-0.681296705396129,-1.28127596373582
"fhuA","fimG","P06971","P08190",-0.896144974986161,-0.533077127825549,-0.666288919836073,-0.842318879109106,-1.08331358023933,-1.35751830433534,-1.29214189513822,0.14894652197307,-1.48659507329671
"fic","fetA","P20605","P77279",0.255600289683803,0.68684332965489,0.00870655920381191,1.66998146077827,1.06762275221682,0.239364643282659,0.923664470237074,1.3302599296339,0.396102107000759
"fic","fimC","P20605","P31697",0.0223195838426553,0.578785611189048,0.578045331131605,0.48115035815691,-0.173105572981288,0.690386139271021,-0.0444674495302496,0.66294625065619,-0.0158796975055436
"fimA","fetA","P04128","P77279",0.561584583069601,0.0989437633632203,1.53807127985176,1.34729657687975,1.84250455687003,1.31230520053352,1.03594583791334,0.951939416286973,0.926939816550293
"fimA","ffh","P04128","P0AGD7",0.425697445367944,0.0622753726882549,0.838645093165413,0.673950164517037,0.530066078587265,0.896238476972566,1.25436944733858,0.509957970544693,0.369040250533109
"fimA","fhuA","P04128","P06971",-2.24933788044229,-1.2730772205952,-0.812580862624949,-0.998023743276279,-2.25369275081334,-1.15155379150639,-0.907831609148486,-0.789195264054247,-1.89652911071798
"fimA","fic","P04128","P20605",-0.45959390937096,-0.529124662839693,0.915132201549619,-0.477992542934295,0.485195307112858,1.20375463666632,-0.906639866415746,-1.09280409373012,-0.214970451169226
"fimA","fimC","P04128","P31697",0.471604780685892,0.561528769062636,0.112984267772331,0.0657569626745807,0.00548877587879681,0.325271807332357,0.481009863415468,0.555692419559743,0.29822693367919
"fimA","fimC;sfmC","P04128","P31697;P77249",0.898413257761213,0.846544180100508,0.727644883684069,-0.199570945835796,-0.332944362731795,0.913037203745998,1.10931014161356,1.26948422740207,0.574196356271666
"fimA","fimF","P04128","P08189",1.10421966694497,0.229259424208689,0.127728871773244,-0.227870296645758,0.506681579674751,0.128791870293133,0.0856911898534558,0.190832615065015,0.283754541488987
"fimA","fimG","P04128","P08190",0.189885687026753,-0.574626458448565,-0.284714091735627,0.228403133681718,-0.178762857701028,-0.204520561178348,-0.18103473692667,-0.549007327925879,-0.306656397545189
"fimA","fkpA","P04128","P45523",-0.168636029857376,0.244711501970671,-0.353668660449374,-0.915627253427989,-0.860427546707288,0.0210802023305172,0.58157514741593,-0.467508033539444,-0.18386065035893
"fimC","fimC;sfmC","P31697","P31697;P77249",0.743981126843394,0.574767540294538,0.548674749064324,0.14311531037026,0.428590631003064,0.521104891820741,0.939391327851628,0.988894658987792,0.253172349810638
"fimC;sfmC","fkpA","P31697;P77249","P45523",0.443834603664559,0.918834595084014,0.115148131212886,-0.334576139371331,-0.607979097247407,0.435423138266062,-0.30860368733868,0.735160173949007,-0.0400666930726092
"fimF","fimC","P08189","P31697",0.337874067498445,-0.834481032125492,-0.499203028832058,-0.531689493577434,0.267530953516692,-0.704426690498695,-0.760735558299019,-0.791346478641689,-0.223907841204813
"fimF","fklB","P08189","P0A9L3",0.304182624184293,0.177398479742077,-1.39399845740582,-0.705334931783301,-0.349652118158846,-1.53967212015897,-1.97080845890467,-0.983406066485879,-0.541204419828617
"fimF","fkpA","P08189","P45523",0.775896572340293,-0.203293596393706,-0.869296384391099,-1.13521407633537,0.192653011950191,-1.18434201644204,-1.8926998256377,-0.469391376799025,-0.841705598343504
"fimF","flgM","P08189","P0AEM4",0.850540014630829,0.332797138810348,-1.33931238742572,-0.108661936401924,0.574116334806888,-2.11068642231668,-1.47894925083631,-1.11988958128101,0.181017819450437
"fimG","fimC","P08190","P31697",0.0515533024225247,-0.556817647433315,0.248532225312233,0.360993093924794,0.216407083635682,0.135159148301248,0.113769505929386,-0.517568090922018,0.0528663961043973
"fimG","fklB","P08190","P0A9L3",-0.202752858999407,0.312587112413011,-1.08963556433485,-0.168677912585962,-0.572625837151248,-1.14242937574235,-1.6653923281347,-1.15734261593308,-0.592045912818367
"fimG","fkpA","P08190","P45523",-1.21868617585447,-0.220319482965157,-1.71817609790563,-0.368791594960513,0.120750785155109,-2.08250714732593,-2.14559763473971,-1.96314190037337,-1.57822541813914
"fimG","fkpB","P08190","P0AEM0",0.118037085394635,0.321290400749592,-1.78254429587582,-0.226201875354412,-1.26193199987384,-1.53982846541426,-2.11682826218151,-1.756684469634,-0.521645156933531
"fimG","flgN","P08190","P43533",-0.669610601534948,-1.62233709386243,-0.73500430944134,-1.16675144984207,-1.61613303877881,-1.49322802973271,-0.554645648737519,0.599861281412299,-2.16715563557429
"fklB","fimC","P0A9L3","P31697",0.0851721826585676,0.875056719065118,-1.03894833098676,-0.30408802384615,-0.515367282802262,-1.04097476668916,-1.42656796511542,-0.349956425426677,-0.484325092925106
"fklB","fimC;sfmC","P0A9L3","P31697;P77249",0.570812940977904,1.15614408809745,-0.490698309510809,-0.415310770017622,-0.739889319441378,-0.319078291594041,-0.723506952577785,0.401546797693193,-0.129352036075745
"fklB","fkpA","P0A9L3","P45523",-0.037765409956244,-0.0247241796946751,-0.327850412323226,-0.160485353508936,-0.0200034029622368,-0.176504119765885,0.0410198485260673,-0.0257727547299185,-0.0340802207354038
"fklB","fldA","P0A9L3","P61949",-0.724509140166081,-0.65722659214392,-0.91315465697441,-0.446324560785274,0.408643587791355,-0.831405308838481,-1.2241725108221,-0.700164444512853,0.720596233394733
"fkpA","fldA","P45523","P61949",-0.606156055924712,-0.674514861581362,-0.54191366389549,-0.306436672787917,1.03477473863084,-0.399928805311642,-0.842636119260781,-0.29980147337439,0.682348634308711
"fkpB","fkpA","P0AEM0","P45523",0.155989438648546,0.180197355109161,0.799120554190164,0.0294575379124715,1.14115290766511,0.792687183920954,0.774678635777699,0.908139372277913,-0.109163870253033
"fkpB","fldA","P0AEM0","P61949",-0.360783917784439,-0.807403471175967,-1.26957834831786,-0.823919620205955,-0.918311829170977,-1.05614617153322,-1.35847700158757,-1.20780763672748,0.59105875998401
"fkpB","flgM","P0AEM0","P0AEM4",-0.492282318604507,-0.454855256663528,-0.605806556126596,-0.864422248897442,-0.985359301607864,-0.622051721582192,-0.723056956239383,-0.859820419239178,-0.702968137850861
"flgM","fkpA","P0AEM4","P45523",-1.15162644041968,-0.785547126299076,-1.22877428551373,-1.18637013458231,-0.953064054273903,-0.928506173621685,-1.56769629110441,-0.642225864841525,-0.917856104559857
"flgM","fldA","P0AEM4","P61949",-0.198125565502673,-0.51105497959867,-0.0125554323110554,0.0975967891221934,1.05714283790283,-0.0247526053944895,-0.199304398182521,-0.414140629130854,1.16933067468649
"flgM","flgN","P0AEM4","P43533",0.862377550760872,0.95624424034108,-0.170381070580744,-0.1231733066943,0.651885223607799,0.0815611428482185,-0.738154154516127,0.549205665294644,0.460397152980693
"flgM","fliY","P0AEM4","P0AEM9",-0.403585559836375,-0.177897547711312,0.502312076201655,-0.107827765517035,0.571663308932176,0.371462348223512,-0.116975038224373,-0.118332970162732,-0.0302403650141534
"flgM","flu","P0AEM4","P39180",-2.08338242330807,-1.30081916239935,-1.66635126505026,-1.35625173660968,-1.2403144309892,-1.19756054217509,-1.49632677965719,-1.2058243690942,-1.43106914055302
"fliC","fldA","P04949","P61949",0.307318031922543,0.762030160890182,0.745802518737018,1.62753583606948,0.71967018284076,0.577469344320404,0.875837987217473,1.48453542331382,0.439518649182559
"fliC","flgM","P04949","P0AEM4",0.687519756962735,0.392669573566519,0.272545775708392,0.603449453666502,0.315463365339929,-0.385274465134207,-0.0720116496254941,0.289401114315187,0.628128242329486
"fliC","flgN","P04949","P43533",0.824937202074836,0.566907838236105,0.83962336312983,0.260415336540286,0.341099567160098,1.0199082141197,0.799398361593489,3.14421453236548,0.31191845185132
"fliC","fliY","P04949","P0AEM9",0.859310787730864,0.0453078334130631,0.756912024770572,0.928807945230604,1.15400347399138,-0.182297518951826,0.06960036834618,-0.477059468986063,0.823401538770523
"fliC","flk","P04949","P15286",0.741493233762306,-0.0560355243728969,-0.219679661260004,-0.311584768703619,-0.0357925558033841,0.311681565766231,-0.15663748110078,0.81686412674228,-0.178204970374359
"fliY","flgN","P0AEM9","P43533",1.21227928298081,0.69104503746745,1.60179222270395,0.319193928631906,1.19656780230245,0.456476713176327,0.129226429885607,1.10898193329335,0.689593057834094
"fliY","flk","P0AEM9","P15286",1.21039658939122,-0.115260656377092,1.80585051824444,0.929613546755903,1.0593309819335,1.15632651739708,0.803196716458126,0.923892227449215,1.28736477000142
"fliY","flu","P0AEM9","P39180",-0.870505167754233,-0.816366661903783,-0.435360972618002,-0.622941391604603,0.162663178746661,0.0358012649304685,-1.38181278658282,-1.04505410964806,-0.364288583480193
"flk","flgN","P15286","P43533",0.601238364693602,0.930043548027891,-0.791912281548547,0.270175812431368,0.658764335674487,-0.933833156675193,-0.234565782186208,1.18130661650628,-0.171819320906732
"flk","flu","P15286","P39180",-1.00741576662442,-1.26958466835944,-0.038693934681885,-0.477625973065033,-1.57771459211222,-0.912784182748972,-0.421355861474794,-0.262956672399477,-0.90768884109918
"flu","fkpA","P39180","P45523",-0.285264111891554,0.879096528193805,-0.310740865674422,0.125765329518187,0.625742447216979,0.608321043552211,-0.847227323909717,-0.10367085863497,0.24064033632817
"flu","flgN","P39180","P43533",-0.210493148642369,-0.545661547933415,-0.668218109687214,-0.567688610045579,-0.667817417976784,-1.61560011923573,-1.22674302901306,0.278376777822295,-0.876220663096681
"fmt","flu","P23882","P39180",0.191795156578404,-0.82130816026455,0.820510314404234,0.0607335352520454,-0.0687352571751323,0.129238587378269,0.325922207372106,0.0871636262602954,-0.143217588362202
"fnr","arcA","P0A9E5","P0A9Q1",-0.545446588653879,-0.169981379812839,-1.25316827389836,-0.738920584002248,-1.04749909229646,-0.176279388723753,0.51531969270428,0.493918956111293,-1.64473397691167
"fnr","crp","P0A9E5","P0ACJ8",0.104472991864118,0.0468200610473088,0.0666308491096855,0.300112553664887,-0.117009729246336,-0.0619181325016909,-0.464585034350074,0.11947251150987,-0.396751864398713
"fnr","cueR","P0A9E5","P0A9G4",-0.665594729064645,-0.0586221391752943,-1.36591193501588,-1.09994875271059,-0.797177245654968,-0.757088059138018,-0.915860179251301,-0.961083553603659,-0.309341251645391
"fnr","flu","P0A9E5","P39180",0.712457073218989,0.479827922769078,1.26795215456683,0.397948585814299,0.00979680609864575,0.901090631699262,1.17013447758296,0.701943057144336,0.632327139773238
"fnr","fmt","P0A9E5","P23882",0.0845054747513922,0.22064929492915,0.388535962910391,-0.514298492849535,-0.35773885075051,0.371722430577331,-0.245576065155334,-0.212061374550301,0.409177671680623
"fnr","folA","P0A9E5","P0ABQ4",-0.00992931813444886,-0.0452164261366421,-1.25530741011158,-0.309223751306723,-0.34464534888412,0.244875617521776,-1.38185682093226,-0.813178925315082,1.47629769716209
"fnr","folD","P0A9E5","P24186",-0.038509802591503,-0.117302794048961,-1.33481835371476,0.162381845101102,-0.054588219200629,-0.127714790799902,-0.397040684422232,0.139665068374851,-0.239354096527914
"fnr","hipA","P0A9E5","P23874",-0.891581503224387,-0.00110645017857935,-0.198115945196499,-0.986178063719303,-0.603090136244061,-0.192858005921708,-0.505654506244695,-0.08026042436137,-0.62235948548323
"fnr","hipB","P0A9E5","P23873",-1.19406660049647,-0.848669023509006,-0.707412097610151,-1.63582092728469,-0.982588439967589,-0.682487515980438,-1.24628197616561,-1.22054172879529,-0.87183276965504
"fnr","hns","P0A9E5","P0ACF8",-0.606703235302993,-1.41471716544562,-0.651476432706692,-0.788430510509091,-0.816679765637114,-0.537244626895594,-0.291788375254558,0.0901565116942311,-1.86192828749964
"fnr","lrp","P0A9E5","P0ACJ0",0.816749793292397,0.147117555217622,0.316362671138793,0.669414461241419,0.60303867732528,0.100809249084282,0.297722450135912,0.397346139265028,-0.0726071355259936
"fnr","narL","P0A9E5","P0AF28",0.114124909393034,0.332655190599001,0.439984500547382,0.423971915454748,0.456570078083765,-0.0184615197429138,0.73332231187384,0.420653551286035,-0.048970550785043
"fnr","phoP","P0A9E5","P23836",0.496448695362167,0.488250066099073,-0.637335777245513,0.453895894075234,0.285166612347899,-0.00578803873673506,-0.161616832813682,-0.246328438951963,0.504186575305454
"fnr","relB","P0A9E5","P0C079",-0.369342439380199,-0.364239628556206,-0.253392493730104,-0.249399402535011,-0.599021355629738,-0.369689133112431,-0.0122936989137834,-0.113331204843014,-0.971482331749954
"fnr","relE","P0A9E5","P0C077",-0.781429905431086,-0.277620957573185,-0.14732411405733,-0.462598091210253,-0.690435772864548,-0.832655030432293,-0.304892198800575,-0.185388993063002,-0.781534279613119
"fnr","zur","P0A9E5","P0AC51",-0.468799328312784,-0.184426523124709,-0.438421512792284,-0.0944119260047716,-0.593423632064715,-0.573492970518669,-0.297976613402569,-0.146818741556553,-0.328156425974687
"folA","folD","P0ABQ4","P24186",0.618060869622611,0.286405781494836,-0.57673652216559,0.295662044030762,0.184394342437732,0.846268995845829,-0.618042077712555,0.0492339635007912,1.39556017880241
"folC","flu","P08192","P39180",0.463175213638176,-0.133584462796373,0.869992073573021,0.0732793404110824,0.172427035559808,-0.521456835161253,0.533015849348445,0.279102776819283,0.0101144057292969
"folC","fmt","P08192","P23882",1.31635832310565,1.31241854843434,0.863569435594686,0.975526406004423,0.515636984649235,1.97861134588832,0.464563373812905,0.593962074232167,1.70261013587846
"folC","fnr","P08192","P0A9E5",-0.304429093154404,-0.430508617584121,-0.0444539313084941,-0.668552874763848,-0.429340648213921,-0.581404198302864,-0.447555705959765,-0.69049685863234,-0.721928468072572
"folC","folD","P08192","P24186",0.876966849981435,0.415464327259489,1.20375035398691,0.315638072649236,0.30426610356278,0.532171639079345,0.820919028385063,0.638637613699257,-0.0991619103768039
"folC","folE","P08192","P0A6T5",1.44009318285386,0.281517500200561,0.500528399343427,0.3641260434124,0.970269210626288,0.306699604925141,0.389875499741429,0.430174694060412,0.247017525177785
"folC","folP","P08192","P0AC13",-0.101643888765841,-0.452982506396462,-0.776041166902533,-0.303082700308171,0.22281286591558,-0.109639004014458,-1.24904820969295,-1.08495554211563,-0.286786028116138
"folD","folK","P24186","P26281",1.02831922353161,0.391675649289355,0.826276853218443,1.10718650554002,0.613396078286043,0.104915075758557,0.149459682021848,0.476136762852938,0.239088613571899
"folE","fnr","P0A6T5","P0A9E5",1.13745593758899,0.0855921004123523,-0.106718236892326,0.759252259928512,0.837225113826569,0.610710564416861,0.255692850522619,0.191883899495802,0.178589350636
"folE","folD","P0A6T5","P24186",0.107897684007133,-0.878907083147226,-0.375806220406972,0.354675440921699,1.01478681116827,-0.158934979320495,-0.377359174668891,-0.498614214939965,0.548124131678431
"folE","folK","P0A6T5","P26281",1.72721515771935,0.299575083315701,0.482894590336988,1.72689909377502,1.61581671718137,0.276002249482361,0.240690457767242,0.342169091098226,0.803896984918537
"folE","folM","P0A6T5","P0AFS3",0.22754546729996,-0.00850924162025768,-0.0516390321611548,0.747249805690829,1.62560115525519,0.179183829486516,0.171861508175989,-0.399104632065309,0.470019266457994
"folE","frdB","P0A6T5","P0AC47",1.20509216817452,0.419314454377335,0.0391084536714648,1.04924357008429,1.31788023470023,0.913095950470581,0.305513370767746,0.898658880615744,1.18887509886483
"folE","rplE","P0A6T5","P62399",0.046981865364203,0.291279876703283,1.31930955416331,0.532345455832239,0.228703792713905,0.0780915466950049,0.867717556269361,0.522385327052628,0.446924620229394
"folE","rplN","P0A6T5","P0ADY3",-0.35494579663576,0.409007746289492,1.2832358390262,0.226829009156676,0.260836357478664,0.534066329758193,1.16979164141947,0.631848927710588,-0.239018505443866
"folE","zraP","P0A6T5","P0AAA9",-0.53409746913292,-0.441217706499484,-0.712449096160855,0.0332495008927221,0.137763433194088,-0.360135311611875,-1.12002540234158,-0.996924951393563,-1.2261285659528
